NameOfFile Method CorCoeff PValue Species Gene Samples
Mammuthus_sp..ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.001 0.436 Mammuthus_sp  fa
Mammuthus_sp..ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.025 0.42 Mammuthus_sp  fa
Mammuthus_sp..ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.032 0.666 Mammuthus_sp  fa
Mammuthus_sp..ND5.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.034 0.232 Mammuthus_sp  fa
Mantidactylus_femoralis.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.035 0.914 Mantidactylus_femoralis ND2 10
Mantidactylus_femoralis.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.012 0.68 Mantidactylus_femoralis ND2 10
Mantidactylus_majori.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.005 0.522 Mantidactylus_majori ND2 10
Mantidactylus_majori.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.022 0.817 Mantidactylus_majori ND2 10
Marmosa_robinsoni.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.007 0.702 Marmosa_robinsoni CytB 10
Marmosa_robinsoni.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.007 0.324 Marmosa_robinsoni CytB 10
Marmosops_caucae.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.021 0.834 Marmosops_caucae CytB 10
Marmosops_caucae.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.011 0.292 Marmosops_caucae CytB 10
Marmosops_caucae.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.025 0.96 Marmosops_caucae CytB 20
Marmosops_caucae.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.001 0.532 Marmosops_caucae CytB 20
Marmosops_noctivagus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.009 0.328 Marmosops_noctivagus CytB 10
Marmosops_noctivagus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.011 0.333 Marmosops_noctivagus CytB 10
Marmosops_noctivagus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.024 0.028 Marmosops_noctivagus CytB 20
Marmosops_noctivagus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.004 0.582 Marmosops_noctivagus CytB 20
Martes_americana.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.032 0.64 Martes_americana CytB 10
Martes_americana.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.062 0.799 Martes_americana CytB 10
Martes_americana.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.022 0.374 Martes_americana CytB 20
Martes_americana.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.058 0.79 Martes_americana CytB 20
Martes_melampus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.024 0.617 Martes_melampus CytB 10
Martes_melampus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.034 0.701 Martes_melampus CytB 10
Martes_melampus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.003 0.478 Martes_melampus CytB 20
Martes_melampus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.035 0.728 Martes_melampus CytB 20
Martes_melampus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.044 0.768 Martes_melampus ND2 10
Martes_melampus.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.035 0.707 Martes_melampus ND2 10
Martes_zibellina.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.214 0.019 Martes_zibellina ATP6 10
Martes_zibellina.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.103 0.223 Martes_zibellina ATP6 10
Martes_zibellina.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.148 0.009 Martes_zibellina ATP6 20
Martes_zibellina.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.017 0.374 Martes_zibellina ATP6 20
Martes_zibellina.COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.061 0.789 Martes_zibellina COX1 10
Martes_zibellina.COX1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.006 0.47 Martes_zibellina COX1 10
Martes_zibellina.COX1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.027 0.282 Martes_zibellina COX1 20
Martes_zibellina.COX1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.036 0.692 Martes_zibellina COX1 20
Martes_zibellina.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.16 0.059 Martes_zibellina COX2 10
Martes_zibellina.COX3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.077 0.214 Martes_zibellina COX3 10
Martes_zibellina.COX3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.023 0.603 Martes_zibellina COX3 10
Martes_zibellina.COX3.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.052 0.195 Martes_zibellina COX3 20
Martes_zibellina.COX3.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.036 0.748 Martes_zibellina COX3 20
Martes_zibellina.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.02 0.594 Martes_zibellina CytB 10
Martes_zibellina.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.088 0.057 Martes_zibellina CytB 10
Martes_zibellina.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.012 0.594 Martes_zibellina CytB 20
Martes_zibellina.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.049 0.143 Martes_zibellina CytB 20
Martes_zibellina.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.023 0.263 Martes_zibellina CytB 30
Martes_zibellina.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.19 0 Martes_zibellina CytB 30
Martes_zibellina.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.044 0.081 Martes_zibellina CytB 40
Martes_zibellina.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.175 0 Martes_zibellina CytB 40
Martes_zibellina.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.028 0.134 Martes_zibellina CytB 50
Martes_zibellina.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.156 0 Martes_zibellina CytB 50
Martes_zibellina.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.054 0.236 Martes_zibellina ND1 10
Martes_zibellina.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.121 0.083 Martes_zibellina ND1 10
Martes_zibellina.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.07 0.104 Martes_zibellina ND1 20
Martes_zibellina.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.011 0.596 Martes_zibellina ND1 20
Martes_zibellina.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.002 0.418 Martes_zibellina ND2 10
Martes_zibellina.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.032 0.796 Martes_zibellina ND2 20
Martes_zibellina.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.02 0.333 Martes_zibellina ND2 20
Martes_zibellina.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.048 0.911 Martes_zibellina ND2 30
Martes_zibellina.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.038 0.151 Martes_zibellina ND2 30
Martes_zibellina.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.032 0.879 Martes_zibellina ND2 40
Martes_zibellina.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.001 0.457 Martes_zibellina ND2 40
Martes_zibellina.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.03 0.896 Martes_zibellina ND2 50
Martes_zibellina.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.034 0.086 Martes_zibellina ND2 50
Martes_zibellina.ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.264 0.043 Martes_zibellina ND3 10
Martes_zibellina.ND3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.109 0.691 Martes_zibellina ND3 10
Martes_zibellina.ND4L.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.031 0.428 Martes_zibellina ND4L 10
Martes_zibellina.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.041 0.197 Martes_zibellina ND4 10
Martes_zibellina.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.034 0.302 Martes_zibellina ND4 10
Martes_zibellina.ND4.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.004 0.41 Martes_zibellina ND4 20
Martes_zibellina.ND4.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.01 0.589 Martes_zibellina ND4 20
Martes_zibellina.ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.004 0.461 Martes_zibellina ND5 10
Martes_zibellina.ND5.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.026 0.659 Martes_zibellina ND5 10
Martes_zibellina.ND5.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.05 0.869 Martes_zibellina ND5 20
Martes_zibellina.ND5.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.043 0.867 Martes_zibellina ND5 20
Martes_zibellina.ND5.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.037 0.865 Martes_zibellina ND5 30
Martes_zibellina.ND5.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.016 0.657 Martes_zibellina ND5 30
Mastacembelus_brichardi.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.186 0.028 Mastacembelus_brichardi CytB 10
Mastacembelus_congicus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.003 0.52 Mastacembelus_congicus CytB 10
Mastacembelus_congicus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.002 0.445 Mastacembelus_congicus CytB 10
Mastacembelus_congicus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.031 0.943 Mastacembelus_congicus CytB 20
Mastacembelus_congicus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.003 0.448 Mastacembelus_congicus CytB 20
Mastomys_sp..COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.036 0.322 Mastomys_sp  fa
Mastomys_sp..COX1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.007 0.512 Mastomys_sp  fa
Mastomys_sp..COX1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.086 0.016 Mastomys_sp  fa
Mastomys_sp..COX1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.014 0.61 Mastomys_sp  fa
Mastomys_sp..COX1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.259 0 Mastomys_sp  fa
Mastomys_sp..COX1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.003 0.455 Mastomys_sp  fa
Mastomys_sp..COX1.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.743 0 Mastomys_sp  fa
Mastomys_sp..COX1.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.027 0.006 Mastomys_sp  fa
Mauremys_caspica.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.072 0.762 Mauremys_caspica CytB 10
Mauremys_caspica.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.04 0.296 Mauremys_caspica CytB 10
Mauremys_japonica.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.024 0.61 Mauremys_japonica CytB 10
Mauremys_mutica.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.018 0.64 Mauremys_mutica CytB 10
Mauremys_mutica.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.034 0.072 Mauremys_mutica CytB 10
Mauremys_reevesii.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.195 0.014 Mauremys_reevesii CytB 10
Mauremys_reevesii.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.043 0.727 Mauremys_reevesii CytB 10
Mauremys_reevesii.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.043 0.28 Mauremys_reevesii CytB 20
Mauremys_reevesii.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.026 0.335 Mauremys_reevesii CytB 20
Mauremys_rivulata.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.01 0.431 Mauremys_rivulata CytB 10
Mauremys_rivulata.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.071 0.592 Mauremys_rivulata CytB 10
Megaloglossus_woermanni.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.008 0.536 Megaloglossus_woermanni CytB 10
Megaloglossus_woermanni.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.034 0.284 Megaloglossus_woermanni CytB 10
Melanogrammus_aeglefinus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.055 0.284 Melanogrammus_aeglefinus ATP6 10
Melanogrammus_aeglefinus.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.021 0.353 Melanogrammus_aeglefinus ATP6 10
Melanogrammus_aeglefinus.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.066 0.927 Melanogrammus_aeglefinus ATP6 20
Melanogrammus_aeglefinus.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.06 0.966 Melanogrammus_aeglefinus ATP6 20
Melanogrammus_aeglefinus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.166 0.07 Melanogrammus_aeglefinus CytB 10
Melanogrammus_aeglefinus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.2 0.035 Melanogrammus_aeglefinus CytB 10
Melanosuchus_niger.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.171 0.95 Melanosuchus_niger CytB 10
Melanosuchus_niger.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.011 0.436 Melanosuchus_niger CytB 20
Melanosuchus_niger.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.017 0.375 Melanosuchus_niger CytB 20
Melanosuchus_niger.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.032 0.23 Melanosuchus_niger CytB 30
Melanosuchus_niger.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.019 0.657 Melanosuchus_niger CytB 30
Melanosuchus_niger.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.031 0.12 Melanosuchus_niger CytB 40
Melanosuchus_niger.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.03 0.16 Melanosuchus_niger CytB 40
Melanotaenia_goldiei.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.029 0.188 Melanotaenia_goldiei ATP6 10
Melanotaenia_goldiei.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.04 0.912 Melanotaenia_goldiei ATP6 10
Melanotaenia_goldiei.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.015 0.252 Melanotaenia_goldiei CytB 10
Melanotaenia_goldiei.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.047 0.044 Melanotaenia_goldiei CytB 10
Melanotaenia_goldiei.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.074 0.002 Melanotaenia_goldiei ND1 10
Melanotaenia_goldiei.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.047 0.97 Melanotaenia_goldiei ND1 10
Melanotaenia_splendida.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.074 0.716 Melanotaenia_splendida ATP6 10
Melanotaenia_splendida.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.157 0.083 Melanotaenia_splendida ATP6 10
Melanotaenia_splendida.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.004 0.476 Melanotaenia_splendida ATP6 20
Melanotaenia_splendida.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0 0.513 Melanotaenia_splendida ATP6 20
Meles_meles.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.032 0.893 Meles_meles CytB 10
Meles_meles.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.042 0.968 Meles_meles CytB 10
Meles_meles.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.007 0.601 Meles_meles CytB 20
Meles_meles.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.027 0.894 Meles_meles CytB 20
Meles_meles.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.001 0.477 Meles_meles CytB 30
Meles_meles.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.021 0.848 Meles_meles CytB 30
Meriones_libycus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.003 0.414 Meriones_libycus CytB 10
Meriones_libycus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.001 0.43 Meriones_libycus CytB 20
Meriones_libycus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.004 0.594 Meriones_libycus CytB 20
Meriones_meridianus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.006 0.369 Meriones_meridianus CytB 10
Meriones_meridianus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.013 0.691 Meriones_meridianus CytB 10
Meriones_tamariscinus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.001 0.491 Meriones_tamariscinus CytB 10
Meriones_tamariscinus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.012 0.581 Meriones_tamariscinus CytB 10
Meriones_tamariscinus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.013 0.319 Meriones_tamariscinus CytB 20
Meriones_tamariscinus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.052 0.056 Meriones_tamariscinus CytB 20
Merlangius_merlangus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.129 0.072 Merlangius_merlangus ATP6 10
Merlangius_merlangus.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.05 0.24 Merlangius_merlangus ATP6 10
Merlangius_merlangus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.098 0.077 Merlangius_merlangus CytB 10
Merlangius_merlangus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.03 0.291 Merlangius_merlangus CytB 10
Mesoplodon_densirostris.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.044 0.668 Mesoplodon_densirostris ATP6 10
Mesoplodon_densirostris.COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.14 0.979 Mesoplodon_densirostris COX1 10
Mesoplodon_densirostris.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.085 0.735 Mesoplodon_densirostris COX2 10
Mesoplodon_densirostris.COX3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.063 0.661 Mesoplodon_densirostris COX3 10
Mesoplodon_densirostris.COX3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.013 0.51 Mesoplodon_densirostris COX3 10
Mesoplodon_densirostris.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.133 0.095 Mesoplodon_densirostris CytB 10
Mesoplodon_densirostris.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.062 0.858 Mesoplodon_densirostris CytB 10
Mesoplodon_densirostris.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.103 0.146 Mesoplodon_densirostris CytB 20
Mesoplodon_densirostris.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.043 0.682 Mesoplodon_densirostris ND1 10
Mesoplodon_densirostris.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.031 0.607 Mesoplodon_densirostris ND1 10
Mesoplodon_densirostris.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.111 0.886 Mesoplodon_densirostris ND2 10
Mesoplodon_densirostris.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.047 0.659 Mesoplodon_densirostris ND2 10
Mesoplodon_densirostris.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.073 0.156 Mesoplodon_densirostris ND4 10
Mesoplodon_densirostris.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.048 0.723 Mesoplodon_densirostris ND4 10
Mesoplodon_densirostris.ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.012 0.558 Mesoplodon_densirostris ND5 10
Mesoplodon_europaeus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.024 0.394 Mesoplodon_europaeus ND2 10
Metallura_tyrianthina.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.01 0.539 Metallura_tyrianthina ND2 10
Metallura_tyrianthina.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.03 0.701 Metallura_tyrianthina ND2 20
Metallura_tyrianthina.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.054 0.861 Metallura_tyrianthina ND2 20
Metallura_tyrianthina.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.043 0.746 Metallura_tyrianthina ND2 30
Metallura_tyrianthina.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.023 0.646 Metallura_tyrianthina ND2 30
Microcebus_griseorufus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.132 0.027 Microcebus_griseorufus CytB 10
Microcebus_griseorufus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.05 0.207 Microcebus_griseorufus CytB 10
Microcebus_griseorufus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.031 0.174 Microcebus_griseorufus CytB 20
Microcebus_griseorufus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.002 0.426 Microcebus_griseorufus CytB 20
Microcebus_griseorufus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.015 0.284 Microcebus_griseorufus CytB 30
Microcebus_griseorufus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.017 0.286 Microcebus_griseorufus CytB 30
Microcebus_griseorufus.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.021 0.236 Microcebus_griseorufus CytB 40
Microcebus_griseorufus.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.014 0.327 Microcebus_griseorufus CytB 40
Microcebus_lehilahytsara.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.011 0.348 Microcebus_lehilahytsara CytB 10
Microcebus_lehilahytsara.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.034 0.206 Microcebus_lehilahytsara CytB 10
Microcebus_murinus.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.162 0.037 Microcebus_murinus COX2 10
Microcebus_murinus.COX2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.148 0.96 Microcebus_murinus COX2 10
Microcebus_murinus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.057 0.067 Microcebus_murinus CytB 10
Microcebus_murinus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.087 0.992 Microcebus_murinus CytB 10
Microcebus_murinus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.039 0.036 Microcebus_murinus CytB 20
Microcebus_murinus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.039 0.105 Microcebus_murinus CytB 20
Microcebus_murinus.ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.138 0.051 Microcebus_murinus ND3 10
Microcebus_murinus.ND3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.025 0.327 Microcebus_murinus ND3 10
Microcebus_murinus.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.006 0.321 Microcebus_murinus ND4 10
